CR,AROQPMGHSBYI6996,Interest,2017-06-30,None,33311745,33161008,0.0,1
CR,JWCKGOFTUXAH3310,Interest,2017-06-30,None,33311745,33790306,0.0,2
CR,JETIPWYDSMBR4405,Interest,2017-06-30,None,33311745,33574469,43.8,3
CR,MUZDBVNIHOLJ7245,Interest,2017-06-30,None,33311745,33145826,39.6,4
CR,ULFIXSCWRJAP3116,Interest,2017-06-30,None,33311745,33975956,-115.2,5
CR,QXHPMBTSANWZ3288,Interest,2017-06-30,None,33311745,33311745,0.0,6
CR,IJRKTSVXBMCU1417,Interest,2017-06-30,None,33311745,33776832,6.3,7
CR,GNABIZTPFCEO8525,Interest,2017-06-30,None,33311745,33447995,6.3,8
CR,FQYPVCIJDTMW5897,Interest,2017-06-30,None,33311745,33197522,8.7,9
CR,GCAPNFJLWVER7573,Interest,2017-06-30,None,33311745,33551592,2.1,10
CR,TXUHEGPJWKIV5704,Interest,2017-06-30,None,33311745,33952537,20.7,11
CR,PLCVTZSHJXEW1160,Interest,2017-06-30,None,33311745,33600296,0.0,12
CR,YQBWOFIHVNRP4959,Interest,2017-06-30,None,33311745,33191353,0.0,13
CR,DNPZFEKVTHAG7760,Interest,2017-06-30,None,33311745,33638641,0.0,14
CR,LNVJUPGXMZBW4105,Interest,2017-06-30,None,33311745,33321809,0.0,15
CR,ZBQECYIHPOTR5054,Interest,2017-06-30,None,33311745,33927944,0.0,16
CR,ECKXSQBWTJYI8892,Interest,2017-06-30,None,33311745,33407345,0.0,17
CR,DZKMCTXLJQNB8385,Interest,2017-06-30,None,33311745,33767293,0.0,18
CR,SBPXYAJWFZOM5680,Interest,2017-06-30,None,33311745,33993599,0.0,19
CR,NIKQGZSUJLYA2211,Interest,2017-06-30,None,33311745,33371663,0.0,20
CR,CBKPHMZSYJTA6897,Interest,2017-06-30,None,33311745,33839906,0.0,21
CR,OJWHBMEPTKSV7012,Interest,2017-06-30,None,33311745,33840787,0.0,22
CR,LVMQJZDGPABS1236,Interest,2017-06-30,None,33311745,33842134,0.0,23
CR,KQNPXGHWZYCU2246,Interest,2017-06-30,None,33311745,33277820,0.0,24
CR,RMWVGSQFNJCA4757,Interest,2017-06-30,None,33311745,33380384,0.0,25
CR,SUCDRNTBYPIQ8575,Interest,2017-06-30,None,33311745,33139766,0.0,26
CR,MOTGSHYWIULN3831,Interest,2017-06-30,None,33311745,33493090,0.0,27
CR,TYMEKNLXOPUS4637,Interest,2017-06-30,None,33311745,33340424,0.0,28
CR,QOSKMIPLURBV8114,Interest,2017-06-30,None,33311745,33208481,0.0,29
CR,SAEUGCDJRNIP5612,Interest,2017-06-30,None,33311745,33581657,0.0,30
