CR,FT180131AIKZJ,Interest,2018-01-31,None,33311745,33161008,0.0,1
CR,FT180131VELBO,Interest,2018-01-31,None,33311745,33790306,0.0,2
CR,FT180131RPXWZ,Interest,2018-01-31,None,33311745,33574469,33.81,3
CR,FT180131TAOLZ,Interest,2018-01-31,None,33311745,33145826,32.66,4
CR,FT180131YTFIQ,Interest,2018-01-31,None,33311745,33975956,-93.38,5
CR,FT180131TFGPL,Interest,2018-01-31,None,33311745,33311745,0.0,6
CR,FT180131HZJPT,Interest,2018-01-31,None,33311745,33776832,5.98,7
CR,FT180131KPXAJ,Interest,2018-01-31,None,33311745,33447995,4.6,8
CR,FT180131FLMBO,Interest,2018-01-31,None,33311745,33197522,10.12,9
CR,FT180131MYVAW,Interest,2018-01-31,None,33311745,33551592,0.0,10
CR,FT180131DWGIU,Interest,2018-01-31,None,33311745,33952537,12.42,11
CR,FT180131XCPUS,Interest,2018-01-31,None,33311745,33600296,-0.23,12
CR,FT180131HGDTA,Interest,2018-01-31,None,33311745,33191353,-0.23,13
CR,FT180131WVSBY,Interest,2018-01-31,None,33311745,33638641,-0.23,14
CR,FT180131SVPLQ,Interest,2018-01-31,None,33311745,33321809,-0.23,15
CR,FT180131VKFDO,Interest,2018-01-31,None,33311745,33927944,0.0,16
CR,FT180131BYWDA,Interest,2018-01-31,None,33311745,33407345,0.0,17
CR,FT180131OFZYA,Interest,2018-01-31,None,33311745,33767293,0.0,18
CR,FT180131RGILA,Interest,2018-01-31,None,33311745,33993599,-0.23,19
CR,FT180131SUDIZ,Interest,2018-01-31,None,33311745,33371663,-0.23,20
CR,FT180131FGKLU,Interest,2018-01-31,None,33311745,33839906,0.0,21
CR,FT180131BMZIW,Interest,2018-01-31,None,33311745,33840787,-0.23,22
CR,FT180131TWIKZ,Interest,2018-01-31,None,33311745,33842134,-0.23,23
CR,FT180131ZQBDG,Interest,2018-01-31,None,33311745,33277820,0.0,24
CR,FT180131CZSJG,Interest,2018-01-31,None,33311745,33380384,0.0,25
CR,FT180131ICOGK,Interest,2018-01-31,None,33311745,33139766,0.0,26
CR,FT180131YCUAZ,Interest,2018-01-31,None,33311745,33493090,-0.23,27
CR,FT180131SMBWR,Interest,2018-01-31,None,33311745,33340424,-0.23,28
CR,FT180131TWHMV,Interest,2018-01-31,None,33311745,33208481,0.0,29
CR,FT180131SFLXQ,Interest,2018-01-31,None,33311745,33581657,0.0,30
