CR,FT180228CKVZG,Interest,2018-02-28,None,33311745,33161008,0.0,1
CR,FT180228WTKVL,Interest,2018-02-28,None,33311745,33790306,0.0,2
CR,FT180228ADXST,Interest,2018-02-28,None,33311745,33574469,29.4,3
CR,FT180228GHNYP,Interest,2018-02-28,None,33311745,33145826,28.8,4
CR,FT180228EYRUM,Interest,2018-02-28,None,33311745,33975956,-82.0,5
CR,FT180228XTNKS,Interest,2018-02-28,None,33311745,33311745,0.0,6
CR,FT180228JPOXQ,Interest,2018-02-28,None,33311745,33776832,5.2,7
CR,FT180228CPVFG,Interest,2018-02-28,None,33311745,33447995,4.0,8
CR,FT180228WPINR,Interest,2018-02-28,None,33311745,33197522,8.8,9
CR,FT180228SPWUQ,Interest,2018-02-28,None,33311745,33551592,0.0,10
CR,FT180228BNLHM,Interest,2018-02-28,None,33311745,33952537,10.8,11
CR,FT180228WIFHO,Interest,2018-02-28,None,33311745,33600296,-0.2,12
CR,FT180228ZATXB,Interest,2018-02-28,None,33311745,33191353,-0.2,13
CR,FT180228HYWXF,Interest,2018-02-28,None,33311745,33638641,-0.2,14
CR,FT180228PVQNI,Interest,2018-02-28,None,33311745,33321809,-0.2,15
CR,FT180228JIKGD,Interest,2018-02-28,None,33311745,33927944,0.0,16
CR,FT180228DJVNB,Interest,2018-02-28,None,33311745,33407345,0.0,17
CR,FT180228HTLIC,Interest,2018-02-28,None,33311745,33767293,0.0,18
CR,FT180228JBXMW,Interest,2018-02-28,None,33311745,33993599,-0.2,19
CR,FT180228ZRQWX,Interest,2018-02-28,None,33311745,33371663,-0.2,20
CR,FT180228PIMYQ,Interest,2018-02-28,None,33311745,33839906,0.0,21
CR,FT180228RBOQK,Interest,2018-02-28,None,33311745,33840787,-0.2,22
CR,FT180228WIBXY,Interest,2018-02-28,None,33311745,33842134,-0.2,23
CR,FT180228ZQYAF,Interest,2018-02-28,None,33311745,33277820,0.0,24
CR,FT180228XAWJC,Interest,2018-02-28,None,33311745,33380384,0.0,25
CR,FT180228GWHNJ,Interest,2018-02-28,None,33311745,33139766,0.0,26
CR,FT180228CFQYU,Interest,2018-02-28,None,33311745,33493090,-0.2,27
CR,FT180228ULHER,Interest,2018-02-28,None,33311745,33340424,-0.2,28
CR,FT180228ZTEOC,Interest,2018-02-28,None,33311745,33208481,0.0,29
CR,FT180228PSWLM,Interest,2018-02-28,None,33311745,33581657,0.0,30
