CR,FT180831FIUAE,Interest,2018-08-31,None,33311745,33161008,0.0,1
CR,FT180831JCQYA,Interest,2018-08-31,None,33311745,33790306,1.61,2
CR,FT180831DGNKY,Interest,2018-08-31,None,33311745,33574469,77.99,3
CR,FT180831LZGMF,Interest,2018-08-31,None,33311745,33145826,66.47,4
CR,FT180831BCIYR,Interest,2018-08-31,None,33311745,33975956,-349.2,5
CR,FT180831RNELA,Interest,2018-08-31,None,33311745,33311745,0.0,6
CR,FT180831RSFOH,Interest,2018-08-31,None,33311745,33776832,11.33,7
CR,FT180831RVEIH,Interest,2018-08-31,None,33311745,33447995,9.26,8
CR,FT180831MAVNF,Interest,2018-08-31,None,33311745,33197522,18.06,9
CR,FT180831TYNKV,Interest,2018-08-31,None,33311745,33551592,1.79,10
CR,FT180831VKBWL,Interest,2018-08-31,None,33311745,33952537,21.85,11
CR,FT180831OMHGA,Interest,2018-08-31,None,33311745,33600296,-0.46,12
CR,FT180831PHVER,Interest,2018-08-31,None,33311745,33191353,-0.69,13
CR,FT180831CYDNV,Interest,2018-08-31,None,33311745,33638641,-0.46,14
CR,FT180831UPXJL,Interest,2018-08-31,None,33311745,33321809,-0.23,15
CR,FT180831JATMG,Interest,2018-08-31,None,33311745,33927944,0.0,16
CR,FT180831TPVRD,Interest,2018-08-31,None,33311745,33407345,0.0,17
CR,FT180831HFPTC,Interest,2018-08-31,None,33311745,33767293,0.0,18
CR,FT180831FIBRD,Interest,2018-08-31,None,33311745,33993599,-0.23,19
CR,FT180831IPYRB,Interest,2018-08-31,None,33311745,33371663,-0.46,20
CR,FT180831FAZYG,Interest,2018-08-31,None,33311745,33839906,0.0,21
CR,FT180831RHZOS,Interest,2018-08-31,None,33311745,33840787,-0.23,22
CR,FT180831ENXTM,Interest,2018-08-31,None,33311745,33842134,-0.46,23
CR,FT180831TKUWQ,Interest,2018-08-31,None,33311745,33277820,0.0,24
CR,FT180831CKXTW,Interest,2018-08-31,None,33311745,33380384,0.0,25
CR,FT180831MACBV,Interest,2018-08-31,None,33311745,33139766,0.0,26
CR,FT180831UWFBZ,Interest,2018-08-31,None,33311745,33493090,-0.23,27
CR,FT180831SFCQT,Interest,2018-08-31,None,33311745,33340424,-0.46,28
CR,FT180831EDJRM,Interest,2018-08-31,None,33311745,33208481,0.0,29
CR,FT180831GKTAD,Interest,2018-08-31,None,33311745,33581657,0.0,30
CR,FT180831BVAJS,Interest,2018-08-31,None,33311745,33383561,12.65,31
CR,FT180831VLMDU,Interest,2018-08-31,None,33311745,33190338,0.0,32
CR,FT180831HTDPW,Interest,2018-08-31,None,33311745,33367694,0.0,33
CR,FT180831NXEBO,Interest,2018-08-31,None,33311745,33910488,0.0,34
CR,FT180831GSKNF,Interest,2018-08-31,None,33311745,33685357,0.0,35
CR,FT180831BFEMJ,Interest,2018-08-31,None,33311745,33686426,0.0,36
CR,FT180831ZLMKP,Interest,2018-08-31,None,33311745,33670699,0.0,37
CR,FT180831GHTJE,Interest,2018-08-31,None,33311745,33268363,0.0,38
CR,FT180831AOWDX,Interest,2018-08-31,None,33311745,33570171,0.0,39
CR,FT180831QAZEC,Interest,2018-08-31,None,33311745,33807804,0.0,40
CR,FT180831PCQEU,Interest,2018-08-31,None,33311745,33129090,0.0,41
CR,FT180831LEDCJ,Interest,2018-08-31,None,33311745,33670498,0.0,42
CR,FT180831NGZYP,Interest,2018-08-31,None,33311745,33336199,0.0,43
CR,FT180831ZKBFP,Interest,2018-08-31,None,33311745,33307634,0.0,44
CR,FT180831HXWBI,Interest,2018-08-31,None,33311745,33315976,0.0,45
CR,FT180831PLFHA,Interest,2018-08-31,None,33311745,33813595,0.0,46
CR,FT180831UXKOT,Interest,2018-08-31,None,33311745,33381036,0.0,47
CR,FT180831QDEJN,Interest,2018-08-31,None,33311745,33589675,0.0,48
CR,FT180831QFPVL,Interest,2018-08-31,None,33311745,33907371,0.0,49
CR,FT180831MDAYU,Interest,2018-08-31,None,33311745,33312193,0.0,50
CR,FT180831UQIOD,Interest,2018-08-31,None,33311745,33893473,0.0,51
CR,FT180831NEGBX,Interest,2018-08-31,None,33311745,33814987,0.0,52
CR,FT180831NFKSO,Interest,2018-08-31,None,33311745,33507251,0.0,53
CR,FT180831CVJIR,Interest,2018-08-31,None,33311745,33407411,0.0,54
CR,FT180831YTXMS,Interest,2018-08-31,None,33311745,33269167,0.0,55
CR,FT180831HOXGJ,Interest,2018-08-31,None,33311745,33797622,0.0,56
CR,FT180831UMVOL,Interest,2018-08-31,None,33311745,33441257,0.0,57
CR,FT180831CWKTX,Interest,2018-08-31,None,33311745,33947749,0.0,58
CR,FT180831IXYAS,Interest,2018-08-31,None,33311745,33987296,0.0,59
CR,FT180831VZFAG,Interest,2018-08-31,None,33311745,33925059,0.0,60
CR,FT180831RQLXF,Interest,2018-08-31,None,33311745,33543223,0.0,61
CR,FT180831ZYWIM,Interest,2018-08-31,None,33311745,33907729,0.0,62
CR,FT180831TSXHG,Interest,2018-08-31,None,33311745,33658929,0.0,63
CR,FT180831KBNFV,Interest,2018-08-31,None,33311745,33498496,0.0,64
CR,FT180831KASVY,Interest,2018-08-31,None,33311745,33636496,0.0,65
CR,FT180831BMFON,Interest,2018-08-31,None,33311745,33288626,0.0,66
CR,FT180831UMQBI,Interest,2018-08-31,None,33311745,33462136,0.0,67
CR,FT180831LRNBM,Interest,2018-08-31,None,33311745,33762798,0.0,68
CR,FT180831OZNBJ,Interest,2018-08-31,None,33311745,33434843,0.0,69
CR,FT180831KXTQY,Interest,2018-08-31,None,33311745,33681851,0.0,70
CR,FT180831BYREI,Interest,2018-08-31,None,33311745,33521517,0.0,71
CR,FT180831RNPWJ,Interest,2018-08-31,None,33311745,33733465,0.0,72
CR,FT180831DFIPQ,Interest,2018-08-31,None,33311745,33564167,0.0,73
CR,FT180831WXSAK,Interest,2018-08-31,None,33311745,33454341,0.0,74
CR,FT180831NFUSV,Interest,2018-08-31,None,33311745,33786268,0.0,75
CR,FT180831ANISU,Interest,2018-08-31,None,33311745,33601298,0.0,76
CR,FT180831IEVYL,Interest,2018-08-31,None,33311745,33508820,0.0,77
CR,FT180831FKQMS,Interest,2018-08-31,None,33311745,33531267,0.0,78
CR,FT180831KJSTG,Interest,2018-08-31,None,33311745,33725707,0.0,79
CR,FT180831DFQTP,Interest,2018-08-31,None,33311745,33836209,0.0,80
CR,FT180831WLFMV,Interest,2018-08-31,None,33311745,33160000,0.0,81
CR,FT180831ZRSOP,Interest,2018-08-31,None,33311745,33633867,0.0,82
CR,FT180831EOXAS,Interest,2018-08-31,None,33311745,33325912,0.0,83
CR,FT180831GSJLY,Interest,2018-08-31,None,33311745,33350521,0.0,84
CR,FT180831WCJPN,Interest,2018-08-31,None,33311745,33279462,0.0,85
CR,FT180831UIRDK,Interest,2018-08-31,None,33311745,33540978,0.0,86
CR,FT180831WGSLB,Interest,2018-08-31,None,33311745,33197814,0.0,87
CR,FT180831BHYPM,Interest,2018-08-31,None,33311745,33744064,0.0,88
CR,FT180831TNIMQ,Interest,2018-08-31,None,33311745,33151965,0.0,89
CR,FT180831VHFZI,Interest,2018-08-31,None,33311745,33822321,0.0,90
CR,FT180831YPKOH,Interest,2018-08-31,None,33311745,33828633,0.0,91
CR,FT180831GYUEC,Interest,2018-08-31,None,33311745,33240042,0.0,92
CR,FT180831VTHJO,Interest,2018-08-31,None,33311745,33859930,0.0,93
CR,FT180831PLDWK,Interest,2018-08-31,None,33311745,33627433,0.0,94
CR,FT180831OKCWI,Interest,2018-08-31,None,33311745,33240946,0.0,95
CR,FT180831QAWED,Interest,2018-08-31,None,33311745,33406165,0.0,96
CR,FT180831CDKVP,Interest,2018-08-31,None,33311745,33467855,0.0,97
CR,FT180831BNGVA,Interest,2018-08-31,None,33311745,33735457,0.0,98
CR,FT180831SGXPO,Interest,2018-08-31,None,33311745,33835305,0.0,99
CR,FT180831XWAPK,Interest,2018-08-31,None,33311745,33850444,0.0,100
CR,FT180831MABXV,Interest,2018-08-31,None,33311745,33629026,0.0,101
CR,FT180831BOQFL,Interest,2018-08-31,None,33311745,33443327,0.0,102
CR,FT180831MRPJW,Interest,2018-08-31,None,33311745,33753002,0.0,103
CR,FT180831HGDXR,Interest,2018-08-31,None,33311745,33659479,0.0,104
CR,FT180831IJSAO,Interest,2018-08-31,None,33311745,33606790,0.0,105
CR,FT180831ATZQP,Interest,2018-08-31,None,33311745,33805772,0.0,106
CR,FT180831CQGHO,Interest,2018-08-31,None,33311745,33635545,0.0,107
CR,FT180831FJXPZ,Interest,2018-08-31,None,33311745,33845691,0.0,108
CR,FT180831WFYRA,Interest,2018-08-31,None,33311745,33704220,0.0,109
CR,FT180831LKICT,Interest,2018-08-31,None,33311745,33966186,0.0,110
CR,FT180831FQLWI,Interest,2018-08-31,None,33311745,33178645,0.0,111
CR,FT180831MHGNJ,Interest,2018-08-31,None,33311745,33928810,0.0,112
CR,FT180831HLJXZ,Interest,2018-08-31,None,33311745,33735961,0.0,113
CR,FT180831KSFQE,Interest,2018-08-31,None,33311745,33632767,0.0,114
CR,FT180831RIJEP,Interest,2018-08-31,None,33311745,33697239,0.0,115
CR,FT180831OUIKW,Interest,2018-08-31,None,33311745,33122681,0.0,116
CR,FT180831GNALT,Interest,2018-08-31,None,33311745,33436768,0.0,117
CR,FT180831WZXNU,Interest,2018-08-31,None,33311745,33922772,0.0,118
CR,FT180831NPDZT,Interest,2018-08-31,None,33311745,33495231,0.0,119
CR,FT180831OPNTM,Interest,2018-08-31,None,33311745,33363402,0.0,120
CR,FT180831TBQAJ,Interest,2018-08-31,None,33311745,33751045,0.0,121
CR,FT180831BHXKW,Interest,2018-08-31,None,33311745,33384889,0.0,122
CR,FT180831WLETV,Interest,2018-08-31,None,33311745,33708247,0.0,123
CR,FT180831OEDGL,Interest,2018-08-31,None,33311745,33255475,0.0,124
CR,FT180831JOMGV,Interest,2018-08-31,None,33311745,33866070,0.0,125
CR,FT180831IECXJ,Interest,2018-08-31,None,33311745,33791311,0.0,126
CR,FT180831XHBYO,Interest,2018-08-31,None,33311745,33309847,0.0,127
CR,FT180831DBKLM,Interest,2018-08-31,None,33311745,33635567,0.0,128
CR,FT180831GRTSO,Interest,2018-08-31,None,33311745,33163747,0.0,129
CR,FT180831AQORS,Interest,2018-08-31,None,33311745,33633537,0.0,130
CR,FT180831ZKMVF,Interest,2018-08-31,None,33311745,33536874,0.0,131
CR,FT180831DVHRW,Interest,2018-08-31,None,33311745,33750996,0.0,132
CR,FT180831BOTQM,Interest,2018-08-31,None,33311745,33848332,0.0,133
CR,FT180831XNQIA,Interest,2018-08-31,None,33311745,33306728,0.0,134
CR,FT180831BIVJG,Interest,2018-08-31,None,33311745,33743067,0.0,135
CR,FT180831AKEXY,Interest,2018-08-31,None,33311745,33749369,0.0,136
CR,FT180831AENPS,Interest,2018-08-31,None,33311745,33763069,0.0,137
CR,FT180831ZPUMI,Interest,2018-08-31,None,33311745,33894067,0.0,138
CR,FT180831BPEON,Interest,2018-08-31,None,33311745,33673384,0.0,139
CR,FT180831DEFVU,Interest,2018-08-31,None,33311745,33823182,0.0,140
CR,FT180831RPXOH,Interest,2018-08-31,None,33311745,33694251,0.0,141
CR,FT180831EDPQI,Interest,2018-08-31,None,33311745,33873286,0.0,142
CR,FT180831CQKEA,Interest,2018-08-31,None,33311745,33220477,0.0,143
CR,FT180831FPXCL,Interest,2018-08-31,None,33311745,33644130,0.0,144
CR,FT180831SPLBM,Interest,2018-08-31,None,33311745,33718212,0.0,145
CR,FT180831GQULB,Interest,2018-08-31,None,33311745,33142919,0.0,146
CR,FT180831ESANG,Interest,2018-08-31,None,33311745,33273023,0.0,147
CR,FT180831CJGMT,Interest,2018-08-31,None,33311745,33306902,0.0,148
CR,FT180831ISEPM,Interest,2018-08-31,None,33311745,33567964,0.0,149
CR,FT180831LCBUP,Interest,2018-08-31,None,33311745,33492154,0.0,150
CR,FT180831LEMPY,Interest,2018-08-31,None,33311745,33300245,0.0,151
CR,FT180831GXBOZ,Interest,2018-08-31,None,33311745,33295227,0.0,152
CR,FT180831TSXYI,Interest,2018-08-31,None,33311745,33864732,0.0,153
CR,FT180831ZXWFM,Interest,2018-08-31,None,33311745,33374197,0.0,154
CR,FT180831ZRNSB,Interest,2018-08-31,None,33311745,33437607,0.0,155
CR,FT180831YIXDZ,Interest,2018-08-31,None,33311745,33638810,0.0,156
CR,FT180831FSEIV,Interest,2018-08-31,None,33311745,33316026,0.0,157
CR,FT180831MUJRK,Interest,2018-08-31,None,33311745,33506426,0.0,158
CR,FT180831ZWYSH,Interest,2018-08-31,None,33311745,33541991,0.0,159
CR,FT180831ZPHCD,Interest,2018-08-31,None,33311745,33561085,0.0,160
CR,FT180831MNVYH,Interest,2018-08-31,None,33311745,33737339,0.0,161
CR,FT180831EFKGX,Interest,2018-08-31,None,33311745,33979071,0.0,162
CR,FT180831TMAUP,Interest,2018-08-31,None,33311745,33249969,0.0,163
CR,FT180831BTONX,Interest,2018-08-31,None,33311745,33380639,0.0,164
